### BEGIN ps -ef###

UID          PID    PPID  C STIME TTY          TIME CMD
morin      27915   22441  0 21:08 ?        00:00:04 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 40 -isForBrowser -prefsLen 32741 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {5b1e24df-4296-4f2b-ada3-3e8df80e16ab} 22441 true tab
morin      27925   22441  0 21:08 ?        00:00:01 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 41 -isForBrowser -prefsLen 32741 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {06c72f66-5b3b-4bc8-8d2c-90eab11d3d02} 22441 true tab
root       27983       2  0 21:08 ?        00:00:00 [kworker/21:2-events]
root       28011       2  0 21:09 ?        00:00:00 [kworker/14:0-mm_percpu_wq]
root       28357       2  0 21:09 ?        00:00:00 [kworker/22:1-events]
root       28416       1  0 21:09 ?        00:00:00 sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
root       28454       2  0 21:09 ?        00:00:00 [kworker/5:3-events]
root       28739       2  0 21:10 ?        00:00:00 [kworker/31:0-events]
root       28746   28416  0 21:10 ?        00:00:00 sshd: morin [priv]
morin      28783   28746  0 21:10 ?        00:00:00 sshd: morin
root       28900   28416  0 21:11 ?        00:00:00 sshd: morin [priv]
morin      28936   28900  0 21:11 ?        00:00:00 sshd: morin
morin      28970   22441  0 21:11 ?        00:00:00 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 42 -isForBrowser -prefsLen 32797 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {5fbec977-4c69-4ef3-a8f9-a0e217528882} 22441 true tab
root       28996       2  0 21:11 ?        00:00:00 [kworker/4:2-events]
root       28997       2  0 21:11 ?        00:00:00 [kworker/11:0-events]
morin      29011   22441  0 21:11 ?        00:00:00 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 43 -isForBrowser -prefsLen 32797 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {812bfe60-31ba-49f8-aa1c-40bacf48a937} 22441 true tab
morin      29045   22441  0 21:11 ?        00:00:00 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 44 -isForBrowser -prefsLen 32797 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {4625b53d-251c-450f-834f-0b80101fc443} 22441 true tab
root       29068       2  0 21:11 ?        00:00:00 [kworker/15:1]
root       29071   28416  0 21:12 ?        00:00:00 sshd: morin [priv]
morin      29107   29071  0 21:12 ?        00:00:00 sshd: morin@notty
root       29120   28416  0 21:13 ?        00:00:00 sshd: morin [priv]
morin      29156   29120  0 21:13 ?        00:00:00 sshd: morin@notty
root       29177       2  0 21:14 ?        00:00:00 [kworker/u64:2-dm_vblank_control_workq]
root       29196       2  0 21:14 ?        00:00:00 [kworker/14:1-usb_hub_wq]
root       29224   28416  1 21:17 ?        00:00:00 sshd: morin [priv]
morin      29260   29224  0 21:17 ?        00:00:00 sshd: morin@notty
morin      29261   29260  0 21:17 ?        00:00:00 ps -ef
### End ps -ef###

### BEGIN netstat -an --inet###

### End netstat -an --inet###

### BEGIN last -adx###

morin    pts/5        Tue Oct 18 21:10 - 21:10  (00:00)     192.168.0.213
runlevel (to lvl 5)   Mon Oct 17 18:37   still running      0.0.0.0
morin    tty1         Mon Oct 17 18:37    gone - no logout  0.0.0.0
reboot   system boot  Mon Oct 17 18:37   still running      0.0.0.0
shutdown system down  Mon Oct 17 00:56 - 18:37  (17:41)     0.0.0.0
morin    tty1         Sun Oct 16 02:56 - 00:56  (22:00)     0.0.0.0
runlevel (to lvl 5)   Sun Oct 16 02:56 - 00:56  (22:00)     0.0.0.0
reboot   system boot  Sun Oct 16 02:56 - 00:56  (22:00)     0.0.0.0
morin    tty1         Tue Oct 11 01:46 - crash (5+01:09)    0.0.0.0
runlevel (to lvl 5)   Mon Oct 10 20:51 - 02:56 (5+06:04)    0.0.0.0
reboot   system boot  Mon Oct 10 20:51 - 00:56 (6+04:05)    0.0.0.0
morin    tty1         Sat Oct  8 14:32 - crash (2+06:18)    0.0.0.0
runlevel (to lvl 5)   Sat Oct  8 14:30 - 20:51 (2+06:20)    0.0.0.0
reboot   system boot  Sat Oct  8 14:30 - 00:56 (8+10:25)    0.0.0.0
shutdown system down  Sat Oct  8 00:15 - 14:30  (14:15)     0.0.0.0
morin    tty1         Sun Oct  2 20:59 - down  (5+03:15)    0.0.0.0
runlevel (to lvl 5)   Sun Oct  2 20:56 - 00:15 (5+03:18)    0.0.0.0
reboot   system boot  Sun Oct  2 20:56 - 00:15 (5+03:19)    0.0.0.0
shutdown system down  Sun Oct  2 20:55 - 20:56  (00:00)     0.0.0.0
runlevel (to lvl 5)   Sun Oct  2 20:55 - 20:55  (00:00)     0.0.0.0
reboot   system boot  Sun Oct  2 20:55 - 20:55  (00:00)     0.0.0.0
shutdown system down  Tue Sep 20 03:47 - 20:55 (12+17:07)   0.0.0.0
runlevel (to lvl 5)   Sun Sep 18 22:46 - 03:47 (1+05:00)    0.0.0.0
morin    tty1         Sun Sep 18 22:46 - 03:47 (1+05:00)    0.0.0.0
reboot   system boot  Sun Sep 18 22:46 - 03:47 (1+05:00)    0.0.0.0
shutdown system down  Sun Sep 18 17:28 - 22:46  (05:17)     0.0.0.0
morin    tty1         Sun Sep 18 17:28 - 17:28  (00:00)     0.0.0.0
runlevel (to lvl 5)   Sun Sep 18 17:28 - 17:28  (00:00)     0.0.0.0
reboot   system boot  Sun Sep 18 17:27 - 17:28  (00:00)     0.0.0.0
morin    tty1         Sun Sep 11 23:54 - 14:59 (5+15:04)    0.0.0.0
runlevel (to lvl 5)   Sun Sep 11 23:34 - 17:28 (6+17:53)    0.0.0.0
reboot   system boot  Sun Sep 11 23:34 - 17:28 (6+17:54)    0.0.0.0
shutdown system down  Sun Sep 11 23:33 - 23:34  (00:00)     0.0.0.0
morin    tty1         Thu Sep  8 16:31 - down  (3+07:01)    0.0.0.0
runlevel (to lvl 5)   Thu Sep  8 16:31 - 23:33 (3+07:02)    0.0.0.0
reboot   system boot  Thu Sep  8 16:31 - 23:33 (3+07:02)    0.0.0.0
shutdown system down  Wed Sep  7 05:24 - 16:31 (1+11:06)    0.0.0.0
morin    tty1         Tue Sep  6 22:46 - down   (06:38)     0.0.0.0
runlevel (to lvl 5)   Tue Sep  6 22:46 - 05:24  (06:38)     0.0.0.0
reboot   system boot  Tue Sep  6 22:46 - 05:24  (06:38)     0.0.0.0
shutdown system down  Tue Sep  6 03:29 - 22:46  (19:16)     0.0.0.0
morin    tty1         Tue Sep  6 02:32 - down   (00:56)     0.0.0.0
runlevel (to lvl 5)   Tue Sep  6 02:32 - 03:29  (00:56)     0.0.0.0
reboot   system boot  Tue Sep  6 02:32 - 03:29  (00:57)     0.0.0.0
shutdown system down  Sun Sep  4 04:21 - 02:32 (1+22:10)    0.0.0.0
morin    tty1         Sat Sep  3 23:32 - 04:21  (04:49)     0.0.0.0
runlevel (to lvl 5)   Sat Sep  3 23:32 - 04:21  (04:49)     0.0.0.0
reboot   system boot  Sat Sep  3 23:32 - 04:21  (04:49)     0.0.0.0
shutdown system down  Sat Sep  3 23:31 - 23:32  (00:00)     0.0.0.0
morin    tty1         Sat Sep  3 23:29 - down   (00:02)     0.0.0.0
runlevel (to lvl 5)   Sat Sep  3 23:29 - 23:31  (00:02)     0.0.0.0
reboot   system boot  Sat Sep  3 23:29 - 23:31  (00:02)     0.0.0.0
shutdown system down  Sat Sep  3 23:28 - 23:29  (00:00)     0.0.0.0
morin    tty2         Sat Sep  3 23:26 - 23:28  (00:01)     0.0.0.0
morin    :0           Sat Sep  3 23:26 - 23:26  (00:00)     0.0.0.0
morin    tty2         Sat Sep  3 23:25 - 23:26  (00:00)     0.0.0.0
morin    :0           Sat Sep  3 23:25 - 23:25  (00:00)     0.0.0.0
morin    :0           Sat Sep  3 23:25 - 23:25  (00:00)     0.0.0.0
morin    tty1         Sat Sep  3 23:21 - down   (00:07)     0.0.0.0
runlevel (to lvl 5)   Sat Sep  3 23:20 - 23:28  (00:07)     0.0.0.0
reboot   system boot  Sat Sep  3 23:20 - 23:28  (00:07)     0.0.0.0
morin    :0           Sat Sep  3 23:06 - 23:19  (00:12)     0.0.0.0
morin    tty2         Sat Sep  3 22:49 - 23:05  (00:16)     0.0.0.0
runlevel (to lvl 5)   Sat Sep  3 22:49 - 23:20  (00:31)     0.0.0.0
reboot   system boot  Sat Sep  3 22:49 - 23:28  (00:39)     0.0.0.0
morin    tty2         Sat Sep  3 14:12 - crash  (08:36)     0.0.0.0
runlevel (to lvl 5)   Sat Sep  3 14:12 - 22:49  (08:36)     0.0.0.0
reboot   system boot  Sat Sep  3 14:12 - 23:28  (09:15)     0.0.0.0
morin    tty2         Sat Sep  3 01:37 - crash  (12:35)     0.0.0.0
runlevel (to lvl 5)   Sat Sep  3 01:37 - 14:12  (12:35)     0.0.0.0
reboot   system boot  Sat Sep  3 01:37 - 23:28  (21:51)     0.0.0.0
shutdown system down  Sat Sep  3 01:34 - 01:37  (00:02)     0.0.0.0
runlevel (to lvl 5)   Sat Sep  3 01:31 - 01:34  (00:03)     0.0.0.0
morin    tty2         Sat Sep  3 01:31 - down   (00:03)     0.0.0.0
reboot   system boot  Sat Sep  3 01:31 - 01:34  (00:03)     0.0.0.0

wtmp begins Sat Sep  3 01:31:19 2022
### End last -adx###

### BEGIN cut -d: -f1 /etc/passwd###

root
daemon
bin
sys
sync
games
man
lp
mail
news
uucp
proxy
www-data
backup
list
irc
gnats
nobody
systemd-network
systemd-resolve
messagebus
systemd-timesync
syslog
_apt
tss
uuidd
systemd-oom
tcpdump
avahi-autoipd
usbmux
dnsmasq
kernoops
avahi
cups-pk-helper
rtkit
whoopsie
sssd
speech-dispatcher
nm-openvpn
saned
colord
geoclue
pulse
gnome-initial-setup
hplip
morin
_flatpak
sddm
sshd
### End cut -d: -f1 /etc/passwd###

### BEGIN ps -ef###

UID          PID    PPID  C STIME TTY          TIME CMD
root           1       0  0 Oct17 ?        00:00:04 /sbin/init splash
root           2       0  0 Oct17 ?        00:00:00 [kthreadd]
root           3       2  0 Oct17 ?        00:00:00 [rcu_gp]
root           4       2  0 Oct17 ?        00:00:00 [rcu_par_gp]
root           5       2  0 Oct17 ?        00:00:00 [netns]
root           7       2  0 Oct17 ?        00:00:00 [kworker/0:0H-events_highpri]
root           9       2  0 Oct17 ?        00:00:00 [kworker/0:1H-events_highpri]
root          10       2  0 Oct17 ?        00:00:00 [mm_percpu_wq]
root          11       2  0 Oct17 ?        00:00:00 [rcu_tasks_rude_]
root          12       2  0 Oct17 ?        00:00:00 [rcu_tasks_trace]
root          13       2  0 Oct17 ?        00:00:00 [ksoftirqd/0]
root          14       2  0 Oct17 ?        00:00:16 [rcu_sched]
root          15       2  0 Oct17 ?        00:00:00 [migration/0]
root          16       2  0 Oct17 ?        00:00:00 [idle_inject/0]
root          18       2  0 Oct17 ?        00:00:00 [cpuhp/0]
root          19       2  0 Oct17 ?        00:00:00 [cpuhp/1]
root          20       2  0 Oct17 ?        00:00:00 [idle_inject/1]
root          21       2  0 Oct17 ?        00:00:00 [migration/1]
root          22       2  0 Oct17 ?        00:00:00 [ksoftirqd/1]
root          24       2  0 Oct17 ?        00:00:00 [kworker/1:0H-events_highpri]
root          25       2  0 Oct17 ?        00:00:00 [cpuhp/2]
root          26       2  0 Oct17 ?        00:00:00 [idle_inject/2]
root          27       2  0 Oct17 ?        00:00:00 [migration/2]
root          28       2  0 Oct17 ?        00:00:00 [ksoftirqd/2]
root          30       2  0 Oct17 ?        00:00:00 [kworker/2:0H-events_highpri]
root          31       2  0 Oct17 ?        00:00:00 [cpuhp/3]
root          32       2  0 Oct17 ?        00:00:00 [idle_inject/3]
root          33       2  0 Oct17 ?        00:00:00 [migration/3]
root          34       2  0 Oct17 ?        00:00:00 [ksoftirqd/3]
root          36       2  0 Oct17 ?        00:00:00 [kworker/3:0H-events_highpri]
root          37       2  0 Oct17 ?        00:00:00 [cpuhp/4]
root          38       2  0 Oct17 ?        00:00:00 [idle_inject/4]
root          39       2  0 Oct17 ?        00:00:00 [migration/4]
root          40       2  0 Oct17 ?        00:00:00 [ksoftirqd/4]
root          42       2  0 Oct17 ?        00:00:00 [kworker/4:0H-events_highpri]
root          43       2  0 Oct17 ?        00:00:00 [cpuhp/5]
root          44       2  0 Oct17 ?        00:00:00 [idle_inject/5]
root          45       2  0 Oct17 ?        00:00:00 [migration/5]
root          46       2  0 Oct17 ?        00:00:00 [ksoftirqd/5]
root          48       2  0 Oct17 ?        00:00:00 [kworker/5:0H-events_highpri]
root          49       2  0 Oct17 ?        00:00:00 [cpuhp/6]
root          50       2  0 Oct17 ?        00:00:00 [idle_inject/6]
root          51       2  0 Oct17 ?        00:00:00 [migration/6]
root          52       2  0 Oct17 ?        00:00:00 [ksoftirqd/6]
root          54       2  0 Oct17 ?        00:00:00 [kworker/6:0H-events_highpri]
root          55       2  0 Oct17 ?        00:00:00 [cpuhp/7]
root          56       2  0 Oct17 ?        00:00:00 [idle_inject/7]
root          57       2  0 Oct17 ?        00:00:00 [migration/7]
root          58       2  0 Oct17 ?        00:00:00 [ksoftirqd/7]
root          60       2  0 Oct17 ?        00:00:00 [kworker/7:0H-events_highpri]
root          61       2  0 Oct17 ?        00:00:00 [cpuhp/8]
root          62       2  0 Oct17 ?        00:00:00 [idle_inject/8]
root          63       2  0 Oct17 ?        00:00:00 [migration/8]
root          64       2  0 Oct17 ?        00:00:00 [ksoftirqd/8]
root          66       2  0 Oct17 ?        00:00:00 [kworker/8:0H-events_highpri]
root          67       2  0 Oct17 ?        00:00:00 [cpuhp/9]
root          68       2  0 Oct17 ?        00:00:00 [idle_inject/9]
root          69       2  0 Oct17 ?        00:00:00 [migration/9]
root          70       2  0 Oct17 ?        00:00:00 [ksoftirqd/9]
root          73       2  0 Oct17 ?        00:00:00 [cpuhp/10]
root          74       2  0 Oct17 ?        00:00:00 [idle_inject/10]
root          75       2  0 Oct17 ?        00:00:00 [migration/10]
root          76       2  0 Oct17 ?        00:00:00 [ksoftirqd/10]
root          78       2  0 Oct17 ?        00:00:00 [kworker/10:0H-events_highpri]
root          79       2  0 Oct17 ?        00:00:00 [cpuhp/11]
root          80       2  0 Oct17 ?        00:00:00 [idle_inject/11]
root          81       2  0 Oct17 ?        00:00:00 [migration/11]
root          82       2  0 Oct17 ?        00:00:00 [ksoftirqd/11]
root          84       2  0 Oct17 ?        00:00:00 [kworker/11:0H-events_highpri]
root          85       2  0 Oct17 ?        00:00:00 [cpuhp/12]
root          86       2  0 Oct17 ?        00:00:00 [idle_inject/12]
root          87       2  0 Oct17 ?        00:00:00 [migration/12]
root          88       2  0 Oct17 ?        00:00:00 [ksoftirqd/12]
root          90       2  0 Oct17 ?        00:00:00 [kworker/12:0H-events_highpri]
root          91       2  0 Oct17 ?        00:00:00 [cpuhp/13]
root          92       2  0 Oct17 ?        00:00:00 [idle_inject/13]
root          93       2  0 Oct17 ?        00:00:00 [migration/13]
root          94       2  0 Oct17 ?        00:00:00 [ksoftirqd/13]
root          96       2  0 Oct17 ?        00:00:00 [kworker/13:0H-kblockd]
root          97       2  0 Oct17 ?        00:00:00 [cpuhp/14]
root          98       2  0 Oct17 ?        00:00:00 [idle_inject/14]
root          99       2  0 Oct17 ?        00:00:00 [migration/14]
root         100       2  0 Oct17 ?        00:00:00 [ksoftirqd/14]
root         102       2  0 Oct17 ?        00:00:00 [kworker/14:0H-events_highpri]
root         103       2  0 Oct17 ?        00:00:00 [cpuhp/15]
root         104       2  0 Oct17 ?        00:00:00 [idle_inject/15]
root         105       2  0 Oct17 ?        00:00:00 [migration/15]
root         106       2  0 Oct17 ?        00:00:00 [ksoftirqd/15]
root         108       2  0 Oct17 ?        00:00:00 [kworker/15:0H-events_highpri]
root         109       2  0 Oct17 ?        00:00:00 [cpuhp/16]
root         110       2  0 Oct17 ?        00:00:00 [idle_inject/16]
root         111       2  0 Oct17 ?        00:00:00 [migration/16]
root         112       2  0 Oct17 ?        00:00:00 [ksoftirqd/16]
root         114       2  0 Oct17 ?        00:00:00 [kworker/16:0H-events_highpri]
root         115       2  0 Oct17 ?        00:00:00 [cpuhp/17]
root         116       2  0 Oct17 ?        00:00:00 [idle_inject/17]
root         117       2  0 Oct17 ?        00:00:00 [migration/17]
root         118       2  0 Oct17 ?        00:00:00 [ksoftirqd/17]
root         120       2  0 Oct17 ?        00:00:00 [kworker/17:0H-events_highpri]
root         121       2  0 Oct17 ?        00:00:00 [cpuhp/18]
root         122       2  0 Oct17 ?        00:00:00 [idle_inject/18]
root         123       2  0 Oct17 ?        00:00:00 [migration/18]
root         124       2  0 Oct17 ?        00:00:00 [ksoftirqd/18]
root         126       2  0 Oct17 ?        00:00:00 [kworker/18:0H-events_highpri]
root         127       2  0 Oct17 ?        00:00:00 [cpuhp/19]
root         128       2  0 Oct17 ?        00:00:00 [idle_inject/19]
root         129       2  0 Oct17 ?        00:00:00 [migration/19]
root         130       2  0 Oct17 ?        00:00:00 [ksoftirqd/19]
root         132       2  0 Oct17 ?        00:00:00 [kworker/19:0H-events_highpri]
root         133       2  0 Oct17 ?        00:00:00 [cpuhp/20]
root         134       2  0 Oct17 ?        00:00:00 [idle_inject/20]
root         135       2  0 Oct17 ?        00:00:00 [migration/20]
root         136       2  0 Oct17 ?        00:00:00 [ksoftirqd/20]
root         138       2  0 Oct17 ?        00:00:00 [kworker/20:0H-events_highpri]
root         139       2  0 Oct17 ?        00:00:00 [cpuhp/21]
root         140       2  0 Oct17 ?        00:00:00 [idle_inject/21]
root         141       2  0 Oct17 ?        00:00:00 [migration/21]
root         142       2  0 Oct17 ?        00:00:00 [ksoftirqd/21]
root         144       2  0 Oct17 ?        00:00:00 [kworker/21:0H-events_highpri]
root         145       2  0 Oct17 ?        00:00:00 [cpuhp/22]
root         146       2  0 Oct17 ?        00:00:00 [idle_inject/22]
root         147       2  0 Oct17 ?        00:00:00 [migration/22]
root         148       2  0 Oct17 ?        00:00:00 [ksoftirqd/22]
root         150       2  0 Oct17 ?        00:00:00 [kworker/22:0H-kblockd]
root         151       2  0 Oct17 ?        00:00:00 [cpuhp/23]
root         152       2  0 Oct17 ?        00:00:00 [idle_inject/23]
root         153       2  0 Oct17 ?        00:00:00 [migration/23]
root         154       2  0 Oct17 ?        00:00:00 [ksoftirqd/23]
root         156       2  0 Oct17 ?        00:00:00 [kworker/23:0H-events_highpri]
root         157       2  0 Oct17 ?        00:00:00 [cpuhp/24]
root         158       2  0 Oct17 ?        00:00:00 [idle_inject/24]
root         159       2  0 Oct17 ?        00:00:00 [migration/24]
root         160       2  0 Oct17 ?        00:00:00 [ksoftirqd/24]
root         162       2  0 Oct17 ?        00:00:00 [kworker/24:0H-events_highpri]
root         163       2  0 Oct17 ?        00:00:00 [cpuhp/25]
root         164       2  0 Oct17 ?        00:00:00 [idle_inject/25]
root         165       2  0 Oct17 ?        00:00:00 [migration/25]
root         166       2  0 Oct17 ?        00:00:00 [ksoftirqd/25]
root         168       2  0 Oct17 ?        00:00:00 [kworker/25:0H-events_highpri]
root         169       2  0 Oct17 ?        00:00:00 [cpuhp/26]
root         170       2  0 Oct17 ?        00:00:00 [idle_inject/26]
root         171       2  0 Oct17 ?        00:00:00 [migration/26]
root         172       2  0 Oct17 ?        00:00:00 [ksoftirqd/26]
root         174       2  0 Oct17 ?        00:00:00 [kworker/26:0H-events_highpri]
root         175       2  0 Oct17 ?        00:00:00 [cpuhp/27]
root         176       2  0 Oct17 ?        00:00:00 [idle_inject/27]
root         177       2  0 Oct17 ?        00:00:00 [migration/27]
root         178       2  0 Oct17 ?        00:00:00 [ksoftirqd/27]
root         180       2  0 Oct17 ?        00:00:00 [kworker/27:0H-events_highpri]
root         181       2  0 Oct17 ?        00:00:00 [cpuhp/28]
root         182       2  0 Oct17 ?        00:00:00 [idle_inject/28]
root         183       2  0 Oct17 ?        00:00:00 [migration/28]
root         184       2  0 Oct17 ?        00:00:00 [ksoftirqd/28]
root         186       2  0 Oct17 ?        00:00:00 [kworker/28:0H-kblockd]
root         187       2  0 Oct17 ?        00:00:00 [cpuhp/29]
root         188       2  0 Oct17 ?        00:00:00 [idle_inject/29]
root         189       2  0 Oct17 ?        00:00:00 [migration/29]
root         190       2  0 Oct17 ?        00:00:00 [ksoftirqd/29]
root         192       2  0 Oct17 ?        00:00:00 [kworker/29:0H-events_highpri]
root         193       2  0 Oct17 ?        00:00:00 [cpuhp/30]
root         194       2  0 Oct17 ?        00:00:00 [idle_inject/30]
root         195       2  0 Oct17 ?        00:00:00 [migration/30]
root         196       2  0 Oct17 ?        00:00:00 [ksoftirqd/30]
root         198       2  0 Oct17 ?        00:00:00 [kworker/30:0H-events_highpri]
root         199       2  0 Oct17 ?        00:00:00 [cpuhp/31]
root         200       2  0 Oct17 ?        00:00:00 [idle_inject/31]
root         201       2  0 Oct17 ?        00:00:00 [migration/31]
root         202       2  0 Oct17 ?        00:00:00 [ksoftirqd/31]
root         204       2  0 Oct17 ?        00:00:00 [kworker/31:0H-events_highpri]
root         205       2  0 Oct17 ?        00:00:00 [kdevtmpfs]
root         206       2  0 Oct17 ?        00:00:00 [inet_frag_wq]
root         207       2  0 Oct17 ?        00:00:18 [kauditd]
root         211       2  0 Oct17 ?        00:00:00 [khungtaskd]
root         212       2  0 Oct17 ?        00:00:00 [oom_reaper]
root         213       2  0 Oct17 ?        00:00:00 [writeback]
root         214       2  0 Oct17 ?        00:00:01 [kcompactd0]
root         215       2  0 Oct17 ?        00:00:00 [ksmd]
root         216       2  0 Oct17 ?        00:00:00 [khugepaged]
root         263       2  0 Oct17 ?        00:00:00 [kintegrityd]
root         264       2  0 Oct17 ?        00:00:00 [kblockd]
root         265       2  0 Oct17 ?        00:00:00 [blkcg_punt_bio]
root         266       2  0 Oct17 ?        00:00:00 [tpm_dev_wq]
root         267       2  0 Oct17 ?        00:00:00 [ata_sff]
root         268       2  0 Oct17 ?        00:00:00 [md]
root         269       2  0 Oct17 ?        00:00:00 [edac-poller]
root         270       2  0 Oct17 ?        00:00:00 [devfreq_wq]
root         271       2  0 Oct17 ?        00:00:00 [watchdogd]
root         274       2  0 Oct17 ?        00:00:00 [kworker/1:1H-events_highpri]
root         276       2  0 Oct17 ?        00:00:00 [kswapd0]
root         277       2  0 Oct17 ?        00:00:00 [ecryptfs-kthrea]
root         279       2  0 Oct17 ?        00:00:00 [kthrotld]
root         280       2  0 Oct17 ?        00:00:00 [acpi_thermal_pm]
root         282       2  0 Oct17 ?        00:00:00 [vfio-irqfd-clea]
root         284       2  0 Oct17 ?        00:00:00 [kworker/8:1H-events_highpri]
root         285       2  0 Oct17 ?        00:00:00 [mld]
root         286       2  0 Oct17 ?        00:00:00 [ipv6_addrconf]
root         298       2  0 Oct17 ?        00:00:00 [kstrp]
root         309       2  0 Oct17 ?        00:00:00 [zswap-shrink]
root         350       2  0 Oct17 ?        00:00:00 [kworker/26:2-mm_percpu_wq]
root         365       2  0 Oct17 ?        00:00:00 [charger_manager]
root         413       2  0 Oct17 ?        00:00:00 [kworker/4:1H-kblockd]
root         418       2  0 Oct17 ?        00:00:00 [nvme-wq]
root         419       2  0 Oct17 ?        00:00:00 [nvme-reset-wq]
root         420       2  0 Oct17 ?        00:00:00 [nvme-delete-wq]
root         425       2  0 Oct17 ?        00:00:00 [kworker/9:1H-events_highpri]
root         427       2  0 Oct17 ?        00:00:00 [kworker/30:1H-events_highpri]
root         431       2  0 Oct17 ?        00:00:00 [kworker/14:1H-events_highpri]
root         433       2  0 Oct17 ?        00:00:00 [scsi_eh_0]
root         434       2  0 Oct17 ?        00:00:00 [scsi_tmf_0]
root         435       2  0 Oct17 ?        00:00:00 [scsi_eh_1]
root         436       2  0 Oct17 ?        00:00:00 [scsi_tmf_1]
root         437       2  0 Oct17 ?        00:00:00 [scsi_eh_2]
root         438       2  0 Oct17 ?        00:00:00 [scsi_tmf_2]
root         439       2  0 Oct17 ?        00:00:00 [scsi_eh_3]
root         440       2  0 Oct17 ?        00:00:00 [scsi_tmf_3]
root         441       2  0 Oct17 ?        00:00:00 [scsi_eh_4]
root         442       2  0 Oct17 ?        00:00:00 [scsi_tmf_4]
root         443       2  0 Oct17 ?        00:00:00 [scsi_eh_5]
root         444       2  0 Oct17 ?        00:00:00 [scsi_tmf_5]
root         445       2  0 Oct17 ?        00:00:00 [scsi_eh_6]
root         446       2  0 Oct17 ?        00:00:00 [scsi_tmf_6]
root         447       2  0 Oct17 ?        00:00:00 [scsi_eh_7]
root         448       2  0 Oct17 ?        00:00:00 [scsi_tmf_7]
root         456       2  0 Oct17 ?        00:00:00 [kworker/10:1H-kblockd]
root         458       2  0 Oct17 ?        00:00:00 [kworker/31:1H-kblockd]
root         459       2  0 Oct17 ?        00:00:00 [kworker/22:1H-events_highpri]
root         460       2  0 Oct17 ?        00:00:00 [kworker/28:1H-events_highpri]
root         476       2  0 Oct17 ?        00:00:00 [kworker/12:1H-events_highpri]
root         479       2  0 Oct17 ?        00:00:00 [kworker/5:1H-events_highpri]
root         480       2  0 Oct17 ?        00:00:00 [kworker/3:1H-events_highpri]
root         491       2  0 Oct17 ?        00:00:00 [kworker/29:1H-events_highpri]
root         501       2  0 Oct17 ?        00:00:00 [kworker/27:1H-events_highpri]
root         502       2  0 Oct17 ?        00:00:02 [jbd2/nvme0n1p1-]
root         503       2  0 Oct17 ?        00:00:00 [ext4-rsv-conver]
root         508       2  0 Oct17 ?        00:00:00 [kworker/25:1H-events_highpri]
root         509       2  0 Oct17 ?        00:00:00 [kworker/7:1H-events_highpri]
root         511       2  0 Oct17 ?        00:00:01 [kworker/16:1H-kblockd]
root         518       2  0 Oct17 ?        00:00:00 [kworker/18:1H-kblockd]
root         522       2  0 Oct17 ?        00:00:00 [kworker/24:1H-events_highpri]
root         533       2  0 Oct17 ?        00:00:00 [kworker/20:1H-kblockd]
root         535       2  0 Oct17 ?        00:00:00 [kworker/11:1H-events_highpri]
root         538       2  0 Oct17 ?        00:00:00 [kworker/21:1H-events_highpri]
root         545       2  0 Oct17 ?        00:00:00 [kworker/19:1H-kblockd]
root         549       2  0 Oct17 ?        00:00:00 [kworker/6:1H-events_highpri]
root         551       2  0 Oct17 ?        00:00:00 [kworker/2:1H-events_highpri]
root         555       1  0 Oct17 ?        00:05:03 /lib/systemd/systemd-journald
root         563       2  0 Oct17 ?        00:00:00 [kworker/15:1H-events_highpri]
root         578       2  0 Oct17 ?        00:00:00 [kworker/13:1H-kblockd]
root         585       2  0 Oct17 ?        00:00:00 [ipmi-msghandler]
root         590       1  0 Oct17 ?        00:00:00 /lib/systemd/systemd-udevd
root         591       2  0 Oct17 ?        00:00:00 [kworker/26:1H-kblockd]
root         593       2  0 Oct17 ?        00:00:00 [kworker/17:1H-kblockd]
root         651       2  0 Oct17 ?        00:00:00 [kworker/23:1H-events_highpri]
root         723       2  0 Oct17 ?        00:00:00 [irq/91-mei_me]
root         777       2  0 Oct17 ?        00:00:00 [cfg80211]
root         802       2  0 Oct17 ?        00:00:25 [irq/99-iwlwifi]
root         810       2  0 Oct17 ?        00:00:00 [cryptd]
root         884       2  0 Oct17 ?        00:00:00 [irq/36-1-0008]
root         899       2  0 Oct17 ?        00:00:00 [1-0008-con0]
